id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13472856,Unique large room with air mattress,71547544,Dashka,,Otay Ranch,32.62692756,-116.9891639,Shared room,35,1,0,,,2,355
4997701,Bright & Spacious Private Rm/Bth,2612268,Gigi,,Otay Ranch,32.61754605,-116.9566715,Private room,75,2,4,3/30/16,0.3,5,179
6098460,"Cozy Room, Private Bath/Quiet Area!",5140488,Joy & Justin,,Otay Ranch,32.63700791,-116.9858676,Private room,46,2,10,7/3/16,0.73,1,76
13562988,The Sailboat Room in Otay Ranch!,78160977,Anthony,,Otay Ranch,32.61597234,-116.9718337,Private room,80,1,2,7/3/16,2,1,343
10284248,Bedroom in Otay Ranch,51466320,Roy,,Otay Ranch,32.62555226,-117.0006348,Private room,49,1,0,,,1,0
13693167,Comfortable house in Chula Vista,79807391,Radoc,,Otay Ranch,32.62094615,-116.9788376,Private room,70,1,1,7/4/16,1,1,365
12988363,Charming bedroom with shared bath!,71547544,Dashka,,Otay Ranch,32.62658906,-116.9898506,Private room,40,1,1,5/21/16,0.63,2,347
13507453,Private master room & bathroom,65299606,Ibrahim,,Otay Ranch,32.62639856,-116.9758455,Private room,79,1,1,6/19/16,1,3,362
7733556,Private Room in Otay Ranch 2,40640936,Ben,,Otay Ranch,32.63651336,-116.9830053,Private room,45,2,4,5/26/16,0.4,1,361
3870498,Private room in Otay Ranch,19931573,Greg And Lorraine,,Otay Ranch,32.6293838,-116.9973781,Private room,59,2,42,6/30/16,1.87,3,332
11845428,Luxurious 3 Bedroom Condo,63118966,Jennifer,,Otay Ranch,32.6285926,-116.978126,Private room,50,1,12,7/5/16,3.16,1,321
13559442,Private bedroom and bathroom,65299606,Ibrahim,,Otay Ranch,32.61793421,-116.998088,Private room,59,1,0,,,3,364
6055788,Beautiful home in South San Diego,29524174,Nicole,,Otay Ranch,32.62138771,-117.0007303,Entire home/apt,229,4,0,,,1,0
5560996,Room in Chula Vista,28829612,Rebeca,,Otay Ranch,32.62383919,-116.9689103,Private room,120,1,3,7/1/16,0.24,1,365
7009859,"Queen, clean size bed.",15906696,Mary,,Otay Ranch,32.61796186,-116.9851731,Private room,95,1,0,,,2,365
4196534,Deluxe Guest Room/Bath in OtayRanch,19931573,Greg And Lorraine,,Otay Ranch,32.6297247,-116.9969831,Private room,69,2,14,6/25/16,0.72,3,319
5797674,Quiet Zen 1bed. @ Otay Ranch,29663630,Herbert,,Otay Ranch,32.62531962,-116.9764924,Entire home/apt,89,1,29,6/15/16,2.04,1,324
11040063,Private Room in Beautiful Eastlake,57291376,Sara,,Otay Ranch,32.62158836,-116.9624597,Private room,45,1,29,6/15/16,5.92,1,300
9854386,Eastlake Estate,50729335,Adrian,,Otay Ranch,32.62555267,-116.9614212,Entire home/apt,300,5,0,,,1,0
3861983,Deluxe Private room in Otay Ranch ,19931573,Greg And Lorraine,,Otay Ranch,32.62819522,-116.9971892,Private room,59,2,25,7/3/16,1.11,3,333
6941366,Beautiful Condo at Chula Vista,34788468,Karina,,Otay Ranch,32.63389287,-116.9795808,Entire home/apt,250,3,2,8/23/15,0.16,1,328
8584204,comfty couch in a shaired studio,45178150,Sara,,Otay Ranch,32.62779763,-116.9933846,Shared room,76,1,0,,,1,88
13328309,Cozy 2 bedroom with parking garage,75404065,Semone,,Otay Ranch,32.61770315,-116.9882919,Entire home/apt,100,1,1,6/29/16,1,1,316
4747661,Private Room in resort like condo!,24503987,Cynthia,,Otay Ranch,32.62277309,-116.960864,Private room,59,2,29,5/30/16,1.82,1,361
3133222,"Clean, quiet, queen size bedroom",15906696,Mary,,Otay Ranch,32.61920767,-116.9854326,Private room,95,1,0,,,2,361
6133627,"Beautiful, Fam Friendly Otay Ranch!",31820169,Dewan,,Otay Ranch,32.62771188,-116.9745046,Entire home/apt,229,2,9,5/1/16,0.72,1,305
13817382,Master room in chula vista!,65299606,Ibrahim,,Otay Ranch,32.62880121,-116.9752146,Private room,89,1,0,,,3,365
6092132,Private Large Furnished Studio,31616114,Navid,,Northwest,32.64691243,-117.0809993,Entire home/apt,110,1,79,7/4/16,5.58,2,314
12696877,Lovely Turn-of-the-Century Cottage,20778550,Melanie,,Northwest,32.64609415,-117.0683102,Entire home/apt,95,1,3,6/26/16,2.31,2,63
13764291,Cute 3 Bedroom home close to trolley,10330828,Lauren,,Northwest,32.63256583,-117.0676539,Entire home/apt,430,2,0,,,1,6
12306242,Cozy Detached Single Story Home,66357225,Gabriel,,Northwest,32.64331461,-117.0811941,Entire home/apt,85,1,2,7/5/16,0.67,1,336
12783092,Cozy one bedroom,69565282,Aliyah,,Northwest,32.64809435,-117.0629929,Private room,60,1,5,7/3/16,2.78,1,360
12204119,THE CHARMING HOUSE IN CHULA VISTA,65621102,Edilberto,,Northwest,32.64916258,-117.0934802,Entire home/apt,139,3,4,6/28/16,2.14,1,347
11871819,Airbed/shared living room+breakfast,168812,Mike,,Northwest,32.63330731,-117.083185,Shared room,20,1,1,6/21/16,1,3,342
8943604,Dulcinea's Boutique,46751208,Rosa,,Northwest,32.63828706,-117.0817856,Private room,39,2,1,10/31/15,0.12,2,305
10521694,Historic Estate,16334360,Henri,,Northwest,32.62639514,-117.0629899,Private room,90,1,3,7/4/16,2.31,1,363
3164739,Trolley to Comic-con! Sleeps 4,10317705,Chris,,Northwest,32.64406636,-117.0965084,Private room,399,1,1,7/28/14,0.04,5,10
13224434,Private + Affordable Bedroom 7 Miles from Dowtown,50331938,Odette,,Northwest,32.65167281,-117.0835139,Private room,69,2,1,7/4/16,1,1,363
13187834,4 Bedroom House Ocean breeze walk to Trolley & Bay,10317705,Chris,,Northwest,32.64639132,-117.099936,Entire home/apt,459,1,4,7/3/16,2.86,5,338
12672663,House Sleeps6! Americana 2BR walk to Bay & Trolley,10317705,Chris,,Northwest,32.64189715,-117.0984291,Entire home/apt,150,1,11,6/30/16,7.5,5,10
5333851,Private Room with Private Bathroom,27379237,Michael,,Northwest,32.65253554,-117.0847965,Private room,45,1,10,6/1/16,0.59,1,65
13433917,Nice house apartment with open garden !,9602185,Manon,,Northwest,32.63432591,-117.0931756,Private room,50,1,2,7/3/16,2,1,53
7342622,A San Diego Historic Jewel,20778550,Melanie,,Northwest,32.64458003,-117.0677392,Private room,75,2,12,7/2/16,1.18,2,47
7204769,Tempurpedic Queen. Awesome bathroom,3404954,Corle,,Northwest,32.6460734,-117.078624,Private room,44,1,10,4/11/16,0.83,1,309
6237028,"Private Room&Bathroom,Pool,JQZ&more",31616114,Navid,,Northwest,32.64708338,-117.0824556,Private room,55,1,9,5/7/16,0.76,2,330
10040245,"Clean, Spacious, Charming, Private Room&Bathroom.",51537419,Norma,,Northwest,32.64601849,-117.0758515,Private room,70,1,23,7/5/16,4.76,1,324
9133633,Queen's Landing/King size,46751208,Rosa,,Northwest,32.63877559,-117.0828964,Private room,47,2,4,6/7/16,0.63,2,330
6730764,Private Room with Personal Bathroom,35248957,Julio,,Northwest,32.64042121,-117.0914527,Private room,35,2,0,,,1,0
9490090,Charming cottage  in Chula Vista,4833392,Crystal,,Northwest,32.63662662,-117.0812683,Entire home/apt,105,1,10,6/20/16,1.46,1,331
13683549,Cozy & Modern in Downtown Chula Vista,52599223,Saireth,,Northwest,32.64330037,-117.0787347,Entire home/apt,140,2,1,7/4/16,1,1,75
2296907,Apartment Near Ocean,11731331,Jeff,,Northwest,32.64869885,-117.0656823,Private room,1001,1,0,,,1,0
12763844,Charming place with Panoramic View!,69441089,Michelle,,Northwest,32.63122838,-117.0530796,Entire home/apt,80,3,1,6/24/16,1,1,66
11682354,"800 sq ft condo, all new furniture.",168812,Mike,,Northwest,32.63364008,-117.081875,Entire home/apt,99,1,10,7/6/16,3.19,3,234
4129294,DETACHED PRIVATE STUDIO!,21421689,Nayad,,Northwest,32.63663733,-117.0831402,Entire home/apt,77,2,33,6/13/16,1.68,1,338
11239322,"San Diego area, Chula Vista charm",58606667,Linda,,Northwest,32.62654464,-117.0621732,Private room,100,1,2,7/3/16,1.71,1,343
11681463,Big Bedroom in Chula Vista,168812,Mike,,Northwest,32.63302012,-117.0810352,Private room,31,1,1,5/3/16,0.45,3,333
13453605,The Blue Door,76862361,Vidal,,Northwest,32.62750181,-117.0839366,Entire home/apt,100,2,3,7/5/16,3,1,58
13170372,Home Away From Home,54255978,Texas,,Northwest,32.63379378,-117.0808055,Entire home/apt,98,1,2,6/13/16,1.87,2,0
13095645,2Bd Cozy Warm Casita Private Space+,72617109,Jose,,Northwest,32.637787,-117.0605844,Entire home/apt,99,1,3,6/18/16,2.25,1,345
13855371,Spotlight Condominium,3984989,Robert,,Northwest,32.62062085,-117.0857757,Private room,45,3,0,,,2,70
6090478,Casa CaÃ±edo,31604578,Sarita,,Northwest,32.62474211,-117.0679442,Entire home/apt,195,2,8,7/5/16,0.63,1,336
2134284,Southern California!,10890580,Harriet,,Northwest,32.63232887,-117.0707935,Private room,50,1,10,2/28/16,0.34,1,183
8102643,Casa Diego House 2BR Ocean Breeze Walk Bay/Trolley,10317705,Chris,,Northwest,32.64492092,-117.1004599,Entire home/apt,199,1,6,6/30/16,4.09,5,9
10228915,Welcome to our friendly home.,52565010,Michael,,Northwest,32.64671715,-117.0917971,Private room,44,3,1,6/4/16,0.88,1,335
2003928,Beautiful Craftsman Home walk to Bay & trolley,10317705,Chris,,Northwest,32.64376124,-117.0952043,Private room,97,1,97,6/20/16,3.22,5,316
13526631,Private room in resort like home.,16071305,Gene,,Yosemite Dr,32.64982674,-116.950724,Private room,59,2,1,6/29/16,1,1,153
13515933,Tranquil bedroom in large home in Tierrasanta,25438994,Susana,,Allied Gardens,32.81061386,-117.0956995,Private room,45,1,0,,,1,87
13645444,Perfect Summer Destination,79207784,Loretta,,Allied Gardens,32.79730164,-117.0936998,Entire home/apt,120,3,0,,,1,341
2997167,Upscale Spacious 4 Bedroom House ,8992436,Lorraine,,Allied Gardens,32.81725893,-117.0793695,Entire home/apt,395,3,4,5/16/16,0.26,2,257
3719278,"Private quiet 3 bdr with pool, spa",17178936,David,,Allied Gardens,32.82268902,-117.0819362,Entire home/apt,180,2,0,,,2,191
12568876,Upscale Condominium,68147482,Pamela,,Allied Gardens,32.81404225,-117.085621,Entire home/apt,104,1,0,,,1,308
3605545,Private Bed&Bath w/Amazing Views!,18169693,Nick And Michael,,Allied Gardens,32.7974887,-117.0940052,Private room,79,1,13,5/8/16,0.55,1,341
4066042,Chillaxing in San Diego. ,21011607,Nathalie,,Allied Gardens,32.81470136,-117.0850691,Private room,115,1,0,,,1,365
706493,"AMAZING CANYON VIEWS, Gourmet kitchen, & Hot Tub!",3630950,Elizabeth,,Allied Gardens,32.81923588,-117.0800726,Entire home/apt,289,3,16,6/24/16,0.43,1,323
13781070,Master Bdrm w/ Comicon Shuttle,54636203,Matt,,Paseo Ranchoero,32.62993645,-117.0076885,Private room,118,2,0,,,5,44
13801809,CoZy 2BR 2Bath in Chula Vista!,5307290,Fabriana,,Paseo Ranchoero,32.63128055,-117.0036937,Entire home/apt,125,1,0,,,1,330
11942482,Luxurious 5B 5B House in San Diego,46563628,Alan,,Rancho Del Rey,32.64298544,-117.035982,Entire home/apt,450,1,2,5/22/16,1.13,1,154
11719801,Quiet one bedroom,62318659,Corinna,,Rancho Del Rey,32.64561061,-117.0080929,Private room,60,1,0,,,1,365
11653388,4BR House Rancho del Rey,61822047,Guillermo,,Rancho Del Rey,32.64705415,-117.0154735,Entire home/apt,650,2,0,,,1,58
4880925,Bedroom Available in Large Home,21943063,Carol,,Rancho Del Rey,32.64348375,-117.0300377,Private room,99,1,0,,,1,365
7159620,Stunning Chula Vista Home with VIEW,2612268,Gigi,,Rancho Del Rey,32.64645097,-117.0360677,Entire home/apt,500,1,1,7/4/16,1,5,13
3412992,Private Room in Rancho del Rey,17200414,Ulises,,Rancho Del Rey,32.6436204,-117.0305889,Private room,74,1,20,5/31/16,0.85,1,173
7390288,5 bedroom new house in Chula Vista,38719895,Douglas,,Rolling Hills Ranch,32.66471309,-116.9657153,Entire home/apt,380,4,1,6/30/16,1,1,344
6574265,It is a quite neighborhood,34376661,Rosario,,Rolling Hills Ranch,32.65875573,-116.9704012,Private room,46,3,0,,,1,0
3979378,"Private Studio-Pool,Spa, Bike,BBQ",19694409,Kara,,Rolling Hills Ranch,32.67502618,-116.9453881,Entire home/apt,65,2,24,6/6/16,1.18,1,135
8950343,Close to 805 freeway..,43694125,Angela,,Alta Vista,32.68959179,-117.0732136,Private room,100,3,1,5/26/16,0.7,3,365
11800675,"Private home, Nice neighborhood",62839971,Alejandro,,Alta Vista,32.69102564,-117.0579306,Private room,95,1,0,,,1,365
8701167,Very large family home,41748970,Karla,,Alta Vista,32.69555655,-117.0793282,Private room,30,1,2,6/5/16,0.23,3,301
11145728,Room In Charming Craftsman Home,44363503,Mario,,Balboa Park,32.71480406,-117.1457195,Private room,40,1,0,,,1,2
7480950,Beautiful Bedroom in Craftsman Home,322044,Jennifer,,Balboa Park,32.72542642,-117.131307,Private room,49,1,5,5/2/16,0.43,2,346
10394457,One bedroom and bathroom 12x10 room,53518459,Amit,,Balboa Park,32.7156311,-117.1334105,Private room,129,1,0,,,1,365
6139220,Spacious Room in Victorian Stunner,31847787,Emma,,Balboa Park,32.72570754,-117.1293587,Private room,150,1,0,,,1,302
5630600,Golden Hill Gem,28773856,A,,Balboa Park,32.71876539,-117.1357124,Private room,169,1,1,7/12/15,0.08,1,364
5839596,Great space and centrally located!,30319497,Marcel,,Balboa Park,32.71651237,-117.1297584,Shared room,40,4,34,7/2/16,2.27,1,77
3653657,Affordable Comic-Con Space!,18481918,Mike,,Balboa Park,32.71644773,-117.1453224,Shared room,150,1,0,,,1,0
13410037,1BD charming  apartment w parking ï¿_,3248979,Semret,,Balboa Park,32.71716431,-117.1427745,Shared room,90,1,1,6/27/16,1,1,342
10522365,Sunny Golden Hill Apartment,41606005,Wagma,,Balboa Park,32.71616116,-117.1303575,Private room,50,1,4,5/30/16,0.92,1,64
13585907,"private, bright room in shared south park home!",23436797,Kara,,Balboa Park,32.71885297,-117.130479,Private room,46,1,0,,,1,156
937720,"Charming, lovely home in San Diego",5062900,Susanna,,Balboa Park,32.72949882,-117.1323572,Entire home/apt,149,2,10,8/10/15,0.28,2,359
9577628,1Br Apt in Golden hill by Dtown SD,49503536,Adam,,Balboa Park,32.7182275,-117.1344598,Entire home/apt,85,1,2,4/8/16,0.42,1,363
11759268,Charming studio close to Downtown,5690433,Al & Kristi,,Balboa Park,32.71704555,-117.1360581,Entire home/apt,79,1,31,6/28/16,8.3,1,199
6986924,Cozy Cottage near Gaslamp,6784247,Chris,,Balboa Park,32.71724676,-117.1362197,Entire home/apt,169,1,36,6/17/16,7.15,3,124
6198037,3 Bedroom Pad by the Park,22922464,Ebraheem & Danielle,,Balboa Park,32.71863228,-117.1338662,Entire home/apt,149,2,58,6/23/16,4.68,2,93
9653595,Charming San Diego!,49904813,Benjamin,,Balboa Park,32.7204871,-117.1322753,Entire home/apt,75,4,4,5/30/16,0.65,1,18
13336773,"1 br in Golden Hill, near Downtown and Balboa Park",1972686,Raul,,Balboa Park,32.71611835,-117.1300663,Entire home/apt,80,1,0,,,3,7
8922826,Studio Mexicana,20232605,Charlene,,Balboa Park,32.72808921,-117.1307051,Entire home/apt,110,2,24,6/30/16,2.81,2,344
1672447,"Luxury, Mid Century Mod Retreat :)!",1393050,Erik & Summer,,Balboa Park,32.72124926,-117.144555,Entire home/apt,149,2,59,6/25/16,1.75,1,330
1127311,Spectacular Bed/Bath in Golden Hill,6183960,Susan,,Balboa Park,32.71723635,-117.1321966,Private room,75,2,125,6/25/16,3.33,1,300
641013,Bedroom with en-suite bathroom,3201412,Angela & David,,Balboa Park,32.71668082,-117.1470432,Private room,80,2,79,6/30/16,2.21,2,337
13725440,Stylish Studio Close to Everything!,32082756,Jared,,Balboa Park,32.71484263,-117.14219,Entire home/apt,99,1,2,7/6/16,2,1,79
3545424,Convenient Location! Cozy Place!,17850692,Holly,,Balboa Park,32.71774653,-117.1366862,Entire home/apt,99,2,41,6/29/16,4.51,1,57
11890947,MidCentury Mod Canyon Retreat,12573882,Kate,,Balboa Park,32.72690966,-117.1336107,Entire home/apt,99,2,5,7/6/16,5,1,332
7440448,"Historic Home, Prime Location, View",6230957,Victoria,,Balboa Park,32.7152196,-117.1445032,Private room,70,1,24,6/20/16,2.06,1,1
13870924,1904 Craftsman in beautiful Golden Hills,75683943,Dennis,,Balboa Park,32.71761897,-117.1348327,Private room,65,2,0,,,1,84
3655962,Classic Craftsman in Golden Hill,1215486,Silas,,Balboa Park,32.71541243,-117.1394559,Entire home/apt,155,3,56,7/1/16,2.36,1,323
4068885,Gorgeous South Park Canyon Home,3134951,Eric And Jen,,Balboa Park,32.7255834,-117.1327438,Entire home/apt,330,2,16,1/1/16,0.76,5,360
6119361,Private Room in a Beautiful House!,18684207,Dave,,Balboa Park,32.71549751,-117.1442935,Private room,57,2,45,6/19/16,3.14,2,23
11259678,3BR Bungalow-Walk to Downtown SD,21266463,Chelsea,,Balboa Park,32.71770722,-117.1427357,Entire home/apt,200,1,4,7/5/16,4,2,3
13337057,2 br in Golden Hill near Downtown and Balboa Park,1972686,Raul,,Balboa Park,32.71723282,-117.1316906,Entire home/apt,250,1,0,,,3,9
10307039,Golden Hill Tree House,14846553,Anthony,,Balboa Park,32.71476283,-117.1325521,Entire home/apt,125,2,15,7/4/16,4.41,1,311
8689461,San Diego Sanctuary - WalkScore 100,1844093,Dj,,Balboa Park,32.72511235,-117.1320674,Private room,69,2,4,5/16/16,0.47,1,3
7291379,Convention Ctr Downtown Beaches # F,861297,Ron,,Balboa Park,32.71594517,-117.1424272,Entire home/apt,115,1,12,4/5/16,1,18,315
11717653,Victorian Duplex for ComicCon,35321630,Traci,,Balboa Park,32.71768242,-117.1463026,Entire home/apt,325,2,0,,,1,189
5917736,Cozy Craftsman in Golden Hill,3982956,Christian,,Balboa Park,32.71505729,-117.1388544,Entire home/apt,300,2,3,8/19/15,0.24,1,364
13318415,Cozy Room in Hip Neighborhood,59830541,Tiffany,,Balboa Park,32.71863858,-117.1410361,Private room,50,2,2,6/20/16,2,2,38
11851315,Cozy Golden Hill Garden Apt,63163613,Nancy,,Balboa Park,32.71536046,-117.1362312,Entire home/apt,85,1,3,6/25/16,3,1,356
9489793,Great Apartment with Downtown View,1028043,Mira And Jesse,,Balboa Park,32.71601195,-117.1439717,Entire home/apt,140,1,2,6/20/16,0.27,18,359
462375,Charming Craftsman House 3br/2ba,2297747,Katalin,,Balboa Park,32.72069376,-117.1310388,Entire home/apt,200,5,6,7/29/14,0.12,1,29
11681135,3 Bedroom Pad on the Hill,22922464,Ebraheem & Danielle,,Balboa Park,32.71849598,-117.1340082,Entire home/apt,149,2,4,7/3/16,3.75,2,95
1010079,Mstr Bdrm in Trendy Neighborhood.,3291073,Christian,,Balboa Park,32.71855714,-117.1396172,Private room,68,3,10,7/6/16,0.41,1,340
13729947,"Big private room, in the heart of South Park",144288,Kara,,Balboa Park,32.72842155,-117.1315319,Private room,70,1,0,,,1,73
11321106,Clean room with King bed and pool,59214569,Chris,,Balboa Park,32.72443692,-117.129106,Private room,35,1,2,5/3/16,0.48,1,0
7227572,The Red Room with Breakfast,1151858,Margo,,Balboa Park,32.72173416,-117.1294784,Private room,59,1,111,6/22/16,9.2,2,280
13674626,"Historic Downtown Flat, near Gaslamp and Beach!",19308647,Holly,,Balboa Park,32.71566512,-117.1410707,Entire home/apt,125,1,0,,,3,341
5113536,South Park Casual Elegance,16396099,Jennifer,,Balboa Park,32.72509532,-117.1307226,Entire home/apt,145,3,12,12/1/15,0.73,3,280
1072842,Coolest Apt in South Park!,5901435,Justin,,Balboa Park,32.72081032,-117.1292848,Entire home/apt,85,2,39,6/20/16,1,1,146
8992670,Boho Chic Bungalow Near Downtown,28244663,Lysandra,,Balboa Park,32.71562737,-117.1368347,Private room,49,2,11,6/11/16,1.36,1,0
3615821,"Convenient & Roomy, Farmish Charm",16511588,Anne & Marguerite,,Balboa Park,32.72019544,-117.1306693,Entire home/apt,109,2,59,6/22/16,2.47,1,324
13332539,Private bedroom and bathroom in Golden Hill Condo.,1972686,Raul,,Balboa Park,32.71630246,-117.129981,Private room,39,1,0,,,3,43
13866589,Downtown views and urban living,62293152,Carlos,,Balboa Park,32.71473294,-117.1444777,Entire home/apt,70,1,0,,,1,365
12210557,Comfortable and bright bedroom,20841460,Valentina,,Balboa Park,32.71528891,-117.1399882,Private room,85,2,4,7/4/16,1.36,1,186
13839288,"Big bedroom, modern and clean.",5105275,Brannon,,Balboa Park,32.71832523,-117.1474769,Private room,99,1,0,,,1,360
5845497,Private Room in an Amazing House!,18684207,Dave,,Balboa Park,32.71564658,-117.1451163,Private room,55,2,50,6/16/16,3.42,2,31
13138772,Bed available for 2016 All Star Week in San Diego,73217188,Brian,,Balboa Park,32.71801147,-117.144975,Private room,300,1,0,,,1,4
4840036,Cozy Homestay in South Park,24908621,Nancy,,Balboa Park,32.71985928,-117.1328404,Private room,44,1,73,6/15/16,3.98,2,27
798268,Artsy/Craft Apt. in Golden Hill,4203882,David,,Balboa Park,32.71587344,-117.1423945,Entire home/apt,132,3,80,7/5/16,1.86,1,20
2927366,Best 4 Conventioneers and Families,14930271,Jill,,Balboa Park,32.72323685,-117.1325052,Entire home/apt,125,2,68,7/4/16,2.74,1,304
3468709,Need Rooms for Comic Con? ,17476693,Chris,,Balboa Park,32.72041202,-117.1310071,Private room,125,1,0,,,4,0
6079745,Spacious San Diego Master Bedroom,24834150,Shawnzy,,Balboa Park,32.71734527,-117.1317949,Private room,49,2,15,9/6/15,1.06,1,84
3469010,Rooms for Comic Con,17476693,Chris,,Balboa Park,32.72030419,-117.1322541,Private room,125,1,1,7/26/14,0.04,4,0
10654348,"Sunny, quaint, and comfortable",55022632,Nick,,Balboa Park,32.71556974,-117.1433793,Entire home/apt,55,2,1,3/28/16,0.29,1,0
10562250,Cozy Room in Heart of South Park,39830452,Lauren,,Balboa Park,32.72321818,-117.1288435,Private room,50,1,26,7/4/16,5.95,1,353
11399512,Beautiful House Golden Hill,59830541,Tiffany,,Balboa Park,32.71698386,-117.1406386,Private room,50,3,5,6/14/16,1.26,2,22
6488434,Nature's Palette,16396099,Jennifer,,Balboa Park,32.72665876,-117.1320814,Entire home/apt,150,3,4,1/5/16,0.32,3,317
13659580,"Historic Downtown Flat, near Gaslamp and Beach!",71680385,Paul,,Balboa Park,32.71553973,-117.1402939,Entire home/apt,125,1,0,,,1,14
12471749,Golden Home in Golden Hill,10681807,Rebecca,,Balboa Park,32.71698105,-117.1455039,Entire home/apt,170,2,0,,,1,7
198692,Charming Centrally Located Condo,947422,Lisa,,Balboa Park,32.72221154,-117.1326693,Entire home/apt,160,3,53,6/26/16,0.92,1,294
9471894,Central URBN home w/ Skyline view,23350470,Corey,,Balboa Park,32.71804055,-117.1443729,Entire home/apt,155,2,16,6/10/16,2.49,1,288
3468995,Need a room for Comic Con?,17476693,Chris,,Balboa Park,32.72031673,-117.1311366,Private room,125,1,0,,,4,0
9352522,Lovely 3BR in Colonial Classic Home,45044564,Elizabeth,,Balboa Park,32.71606154,-117.1411693,Entire home/apt,160,1,15,7/4/16,4.17,1,116
8591714,"1 bed cottage Convention Cntr,zoo B",861297,Ron,,Balboa Park,32.71613909,-117.1449107,Entire home/apt,103,1,2,1/18/16,0.29,18,303
1177477,Character Filled Dutch Colonial!,2442532,Amanda,,Balboa Park,32.71872738,-117.1408381,Entire home/apt,295,3,9,5/6/16,0.25,4,184
4447949,Bright Craftsman  Near Downtown SD,4421069,Jessica,,Balboa Park,32.71701417,-117.1345779,Entire home/apt,100,2,0,,,1,57
13475352,So Close to Comic-Con!!,77112649,Janna,,Balboa Park,32.71821683,-117.140172,Entire home/apt,59,1,0,,,1,9
7181423,1 Bdrm w/ parking 5mins to downtown,37623426,Mary,,Balboa Park,32.71831106,-117.13869,Entire home/apt,140,1,4,5/30/16,0.34,1,309
13814035,Remodeled Apt. at top of Golden Hill,52345683,Mehry,,Balboa Park,32.71704691,-117.1432362,Entire home/apt,186,2,0,,,1,7
